[Iter 50] Loss: 3.3092 (P:2.6821, V:0.6232) | WinRate: 100.0% | AvgMoves: 16.4 | Buffer: 191128
[Iter 195] Loss: 3.3058 (P:2.6224, V:0.6804) | WinRate: 100.0% | AvgMoves: 14.6 | Buffer: 400000
[Iter 200] Loss: 3.3128 (P:2.6241, V:0.6857) | WinRate: 100.0% | AvgMoves: 14.2 | Buffer: 400000
[Iter 205] Loss: 3.3082 (P:2.6257, V:0.6794) | WinRate: 100.0% | AvgMoves: 13.6 | Buffer: 400000
[Iter 210] Loss: 3.3032 (P:2.6237, V:0.6762) | WinRate: 100.0% | AvgMoves: 14.1 | Buffer: 400000
[Iter 215] Loss: 3.2969 (P:2.6228, V:0.6708) | WinRate: 100.0% | AvgMoves: 14.8 | Buffer: 400000
[Iter 220] Loss: 3.2942 (P:2.6166, V:0.6741) | WinRate: 100.0% | AvgMoves: 15.3 | Buffer: 400000
[Iter 225] Loss: 3.3018 (P:2.6203, V:0.6782) | WinRate: 100.0% | AvgMoves: 14.7 | Buffer: 400000
[Iter 230] Loss: 3.3010 (P:2.6238, V:0.6740) | WinRate: 100.0% | AvgMoves: 15.1 | Buffer: 400000
[Iter 235] Loss: 3.2956 (P:2.6207, V:0.6715) | WinRate: 100.0% | AvgMoves: 14.7 | Buffer: 400000
[Iter 240] Loss: 3.2904 (P:2.6197, V:0.6674) | WinRate: 100.0% | AvgMoves: 14.0 | Buffer: 400000
[Iter 245] Loss: 3.2980 (P:2.6265, V:0.6686) | WinRate: 100.0% | AvgMoves: 14.3 | Buffer: 400000
[Iter 250] Loss: 3.3133 (P:2.6252, V:0.6851) | WinRate: 100.0% | AvgMoves: 15.4 | Buffer: 400000
[Iter 255] Loss: 3.3177 (P:2.6240, V:0.6905) | WinRate: 100.0% | AvgMoves: 13.9 | Buffer: 400000
[Iter 260] Loss: 3.3134 (P:2.6247, V:0.6853) | WinRate: 100.0% | AvgMoves: 14.8 | Buffer: 400000
[Iter 265] Loss: 3.3239 (P:2.6267, V:0.6943) | WinRate: 100.0% | AvgMoves: 14.8 | Buffer: 400000
[Iter 270] Loss: 3.3173 (P:2.6238, V:0.6905) | WinRate: 100.0% | AvgMoves: 14.4 | Buffer: 400000
[Iter 275] Loss: 3.3175 (P:2.6254, V:0.6890) | WinRate: 100.0% | AvgMoves: 14.6 | Buffer: 400000
[Iter 280] Loss: 3.3169 (P:2.6185, V:0.6951) | WinRate: 100.0% | AvgMoves: 15.0 | Buffer: 400000
[Iter 285] Loss: 3.3054 (P:2.6163, V:0.6858) | WinRate: 100.0% | AvgMoves: 15.0 | Buffer: 400000
[Iter 290] Loss: 3.2979 (P:2.6177, V:0.6769) | WinRate: 100.0% | AvgMoves: 15.0 | Buffer: 400000
[Iter 295] Loss: 3.3029 (P:2.6182, V:0.6816) | WinRate: 100.0% | AvgMoves: 15.3 | Buffer: 400000
[Iter 300] Loss: 3.3098 (P:2.6168, V:0.6899) | WinRate: 100.0% | AvgMoves: 14.5 | Buffer: 400000
[Iter 305] Loss: 3.3179 (P:2.6199, V:0.6950) | WinRate: 100.0% | AvgMoves: 14.6 | Buffer: 400000
[Iter 310] Loss: 3.3104 (P:2.6176, V:0.6897) | WinRate: 100.0% | AvgMoves: 14.8 | Buffer: 400000
[Iter 315] Loss: 3.3065 (P:2.6133, V:0.6898) | WinRate: 100.0% | AvgMoves: 14.7 | Buffer: 400000
[Iter 320] Loss: 3.3147 (P:2.6117, V:0.6999) | WinRate: 100.0% | AvgMoves: 14.9 | Buffer: 400000
[Iter 325] Loss: 3.3029 (P:2.6119, V:0.6877) | WinRate: 100.0% | AvgMoves: 14.2 | Buffer: 400000
[Iter 330] Loss: 3.2903 (P:2.6145, V:0.6727) | WinRate: 100.0% | AvgMoves: 14.6 | Buffer: 400000
[Iter 335] Loss: 3.3000 (P:2.6162, V:0.6808) | WinRate: 100.0% | AvgMoves: 15.1 | Buffer: 400000
[Iter 340] Loss: 3.3033 (P:2.6196, V:0.6807) | WinRate: 100.0% | AvgMoves: 14.4 | Buffer: 400000
[Iter 345] Loss: 3.2856 (P:2.6146, V:0.6680) | WinRate: 100.0% | AvgMoves: 14.7 | Buffer: 400000
[Iter 350] Loss: 3.2980 (P:2.6215, V:0.6737) | WinRate: 100.0% | AvgMoves: 15.0 | Buffer: 400000
[Iter 355] Loss: 3.3046 (P:2.6237, V:0.6780) | WinRate: 100.0% | AvgMoves: 14.2 | Buffer: 400000
[Iter 360] Loss: 3.2979 (P:2.6218, V:0.6732) | WinRate: 100.0% | AvgMoves: 14.1 | Buffer: 400000
[Iter 365] Loss: 3.2964 (P:2.6222, V:0.6714) | WinRate: 100.0% | AvgMoves: 14.6 | Buffer: 400000
[Iter 370] Loss: 3.3052 (P:2.6188, V:0.6836) | WinRate: 100.0% | AvgMoves: 14.6 | Buffer: 400000
[Iter 375] Loss: 3.2953 (P:2.6165, V:0.6759) | WinRate: 100.0% | AvgMoves: 14.7 | Buffer: 400000
[Iter 380] Loss: 3.2931 (P:2.6095, V:0.6805) | WinRate: 100.0% | AvgMoves: 15.1 | Buffer: 400000
